x	t=0	t=100	t=200	t=400	t=800	t=1000	t=1200	t=1400	t=1600	t=2000	t=2100	t=2200	t=2300	t=2400	t=2500	t=3600	t=3660	t=4000	t=4100	t=4200	t=4400	t=4800	t=4900	t=5000	t=5100	t=5200	t=5300	t=5400	t=5500	t=5600	t=5700	t=5800	t=5900	t=6000	t=6090
90.342857	1000	818.47084	812.93129	813.55501	804.77572	780.41945	770.70533	794.80158	806.2947	786.48315	776.07782	764.81883	753.9761	745.34169	741.54867	949.07868	1058.1844	994.95227	991.11301	992.42718	997.03152	985.73136	983.67923	982.83698	983.29564	985.84763	989.37826	992.40293	994.51111	995.78622	996.44296	996.67755	996.61814	996.31686	995.86779
91.2	1000	814.16549	808.47983	809.06747	800.37222	776.15192	766.42759	790.35928	801.84688	782.1725	771.8231	760.61909	749.82367	741.21849	737.42203	945.22471	1062.5965	1000.6062	996.70797	997.9862	1002.6181	991.30017	989.2269	988.37029	988.81934	991.36648	994.90824	997.95352	1000.0816	1001.3727	1002.0414	1002.2851	1002.2329	1001.9385	1001.498
92.057143	1000	809.88001	804.051	804.60291	795.99029	771.90429	762.17051	785.93994	797.42154	777.88235	767.58818	756.43851	745.68993	737.11378	733.31417	941.44781	1067.0123	1006.2999	1002.3423	1003.5843	1008.2441	996.90772	994.81307	993.94193	994.38135	996.92374	1000.4769	1003.543	1005.6913	1006.9985	1007.6794	1007.9323	1007.8874	1007.6001	1007.1681
92.914286	1000	805.61415	799.64454	800.16106	791.62968	767.67634	757.93386	781.54328	793.01841	773.61244	763.37283	752.2769	741.57467	733.02737	729.22488	937.74717	1071.4334	1012.0342	1008.0165	1009.2221	1013.9102	1002.5546	1000.4384	999.55255	999.98232	1002.5201	1006.0848	1009.1722	1011.3408	1012.6644	1013.3577	1013.6198	1013.5823	1013.3021	1012.8788
93.771429	1000	801.36767	795.26017	795.74164	787.29014	763.46783	753.71739	777.16903	788.63724	769.36256	759.17683	748.13403	737.47771	728.95907	725.15396	934.12203	1075.8611	1017.8096	1013.7315	1014.9003	1019.6169	1008.2416	1006.1035	1005.2028	1005.6229	1008.1561	1011.7326	1014.8415	1017.0309	1018.371	1019.0768	1019.3483	1019.3183	1019.0452	1018.6307
94.628571	1000	797.14034	790.89763	791.34438	782.97142	759.27857	749.52087	772.81693	784.27774	765.13248	754.99998	744.00971	733.39884	724.90868	721.10121	930.57164	1080.297	1023.627	1019.4877	1020.6195	1025.3652	1013.9693	1011.809	1010.8933	1011.3037	1013.8325	1017.4211	1020.5518	1022.7622	1024.1191	1024.8375	1025.1185	1025.0961	1024.8303	1024.4247
95.485714	1000	792.93192	786.55665	786.96901	778.6733	755.10834	745.34408	768.4867	779.93968	760.92197	750.84205	739.90374	729.33787	720.876	717.06644	927.09533	1084.7423	1029.4869	1025.2861	1026.3806	1031.1555	1019.7384	1017.5557	1016.6248	1017.0255	1019.55	1023.1508	1026.3037	1028.5354	1029.9093	1030.6405	1030.9312	1030.9165	1030.6581	1030.2615
96.342857	1000	788.74219	782.23697	782.61528	774.39553	750.95692	741.18679	764.1781	775.6228	756.73082	746.70286	735.81591	725.29461	716.86086	713.04946	923.69246	1089.1986	1035.3903	1031.1272	1032.1842	1036.9888	1025.5496	1023.3442	1022.398	1022.7889	1025.3092	1028.9226	1032.098	1034.3513	1035.7424	1036.4866	1036.7871	1036.7801	1036.5291	1036.1417
97.2	1000	783.4485	776.81161	777.15317	769.02125	745.73742	735.96982	758.78071	770.20613	751.46416	741.50001	730.67691	720.21179	711.81496	708.00488	921.0182	1095.1776	1042.8932	1038.5562	1039.5737	1044.4176	1032.9381	1030.7048	1029.7405	1030.1214	1032.6406	1036.2728	1039.4772	1041.7573	1043.1693	1043.9287	1044.2403	1044.2419	1043.9987	1043.6208
99.806897	1000	762.91715	755.76117	755.98082	748.16828	725.45228	715.72238	737.8821	749.2148	731.02229	721.29574	710.71316	700.46278	692.212	688.41868	916.26618	1120.0828	1073.0322	1068.4287	1069.3285	1074.3606	1062.7012	1060.3552	1059.3165	1059.6582	1062.1851	1065.9042	1069.2329	1071.6267	1073.127	1073.95	1074.3051	1074.3351	1074.1105	1073.747
